tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_0	1.5558359999999984	145.00001899999995	0.11850699999999996	0.92	0.9787234042553191	0.9484536082474226	46.0	1.0	4.0	47.0	0.9019607843137255	3.4737001496359414	0.9022251895208079	0.05988011546831823
kssd	sample_33	1.6317410000000012	150.00001699999996	0.13037500000000002	0.9375	1.0	0.967741935483871	45.0	0.0	3.0	45.0	0.9375	3.396148120480659	0.8921589790550541	0.06644771412218428
kssd	sample_34	1.5358519999999976	152.00001599999996	0.12846099999999996	0.9215686274509803	0.9791666666666666	0.9494949494949494	47.0	1.0	4.0	48.0	0.9038461538461539	3.5248207586554576	0.9105238267719922	0.06481843562029388
kssd	sample_35	1.6453460000000018	146.00001599999996	0.13107400000000005	0.9183673469387755	0.9782608695652174	0.9473684210526316	45.0	1.0	4.0	46.0	0.9	3.5015346077756333	0.9145632210388202	0.06628770829645739
kssd	sample_36	1.5369639999999993	140.00001599999996	0.143615	0.9	0.9782608695652174	0.9375	45.0	1.0	5.0	46.0	0.8823529411764706	3.545604204735673	0.9260737263058979	0.07229873374644022
kssd	sample_37	1.552992000000002	142.00001699999996	0.11073099999999998	0.9130434782608695	1.0	0.9545454545454545	42.0	0.0	4.0	42.0	0.9130434782608695	3.3203608672242018	0.8883505516330714	0.056061702249383984
kssd	sample_38	1.5260179999999992	153.00000599999998	0.11945699999999995	0.94	1.0	0.9690721649484536	47.0	0.0	3.0	47.0	0.94	3.4937234155872083	0.9074258384368062	0.0601154329844041
kssd	sample_39	1.5816219999999983	139.00002599999993	0.11675499999999998	0.9215686274509803	0.9791666666666666	0.9494949494949494	47.0	1.0	4.0	48.0	0.9038461538461539	3.4745760833867982	0.8975447344626326	0.05934171383728514
kssd	sample_4	1.6978449999999996	149.00002199999994	0.14542600000000003	0.9183673469387755	0.9782608695652174	0.9473684210526316	45.0	1.0	4.0	46.0	0.9	3.4788785596552008	0.9086457046735611	0.07336691935218603
kssd	sample_40	1.504789	115.00000299999998	0.11686399999999997	0.9375	1.0	0.967741935483871	45.0	0.0	3.0	45.0	0.9375	3.466077385660786	0.9105292089790489	0.058701970361693424
kssd	sample_41	1.6262860000000008	132.00000799999998	0.15117299999999997	0.9387755102040817	1.0	0.968421052631579	46.0	0.0	3.0	46.0	0.9387755102040817	3.416310998048962	0.8923037297725912	0.07600257610287518
kssd	sample_42	1.630255000000001	162.00001699999996	0.122168	0.92	1.0	0.9583333333333334	46.0	0.0	4.0	46.0	0.92	3.483313162844233	0.9098039753836618	0.06184318696315975
kssd	sample_43	1.5223200000000026	159.00001099999997	0.11629399999999998	0.9411764705882353	1.0	0.9696969696969697	48.0	0.0	3.0	48.0	0.9411764705882353	3.628664772307906	0.9373485804750025	0.058748466803130464
kssd	sample_44	1.5264779999999996	151.00001399999996	0.12653300000000006	0.9411764705882353	1.0	0.9696969696969697	48.0	0.0	3.0	48.0	0.9411764705882353	3.5356847881807165	0.9133301986174859	0.06417811807824239
kssd	sample_45	1.5504910000000014	140.0	0.12099100000000007	0.94	0.9591836734693877	0.9494949494949495	47.0	2.0	3.0	49.0	0.9038461538461539	3.4793069580163407	0.8940050391600687	0.06088942412940519
kssd	sample_46	1.594365	147.00001499999996	0.136016	0.9230769230769231	0.9795918367346939	0.9504950495049506	48.0	1.0	4.0	49.0	0.9056603773584906	3.5563769604259265	0.9138081124024281	0.0686244534654804
kssd	sample_47	1.6754139999999984	144.00000799999998	0.17964499999999997	0.9215686274509803	0.9791666666666666	0.9494949494949494	47.0	1.0	4.0	48.0	0.9038461538461539	3.6152985554053236	0.933895849174065	0.09018825848227488
kssd	sample_48	1.4533249999999993	164.00001999999995	0.13062800000000002	0.9215686274509803	0.9791666666666666	0.9494949494949494	47.0	1.0	4.0	48.0	0.9038461538461539	3.5634942535716925	0.9205138776133885	0.06563970421230143
kssd	sample_49	1.5009609999999987	153.00001299999997	0.10203399999999999	0.92	1.0	0.9583333333333334	46.0	0.0	4.0	46.0	0.92	3.452307026195506	0.901705505603452	0.05195541877389408
kssd	sample_5	1.6827880000000006	142.00000599999998	0.15148499999999998	0.9038461538461539	0.9791666666666666	0.9400000000000001	47.0	1.0	5.0	48.0	0.8867924528301887	3.5681499078007164	0.9217165158168571	0.07692315504521141
kssd	sample_50	1.6695030000000002	156.00001499999996	0.14909700000000004	0.94	1.0	0.9690721649484536	47.0	0.0	3.0	47.0	0.94	3.5733465768868773	0.9281063861810808	0.07498434651411329
kssd	sample_51	1.3832149999999994	168.00003199999992	0.10617399999999994	0.9019607843137255	0.9787234042553191	0.9387755102040817	46.0	1.0	5.0	47.0	0.8846153846153846	3.57906565061447	0.9295918029284939	0.05310479010468508
kssd	sample_32	1.419684999999999	144.00002299999994	0.07520699999999997	0.92	0.9787234042553191	0.9484536082474226	46.0	1.0	4.0	47.0	0.9019607843137255	3.460009778571873	0.8986693853074869	0.03798960737455124
kssd	sample_52	1.6573850000000017	147.00001699999996	0.132756	0.9130434782608695	0.9767441860465116	0.9438202247191011	42.0	1.0	4.0	43.0	0.8936170212765957	3.4608663557467367	0.9201494866774872	0.06734036110048706
kssd	sample_31	1.622166000000001	153.99999100000002	0.14932200000000004	0.9183673469387755	0.9782608695652174	0.9473684210526316	45.0	1.0	4.0	46.0	0.9	3.5356973672176197	0.923486166779655	0.07550911841807179
