tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_44	1.5264779999999996	151.00001399999996	0.004449999999999967	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.28596388255684196	0.41255867523810985	0.0022249999999999835
kssd	sample_45	1.5504910000000014	140.0	0.014950000000000028	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.17278587173664933	0.2492773202901405	0.007475000000000014
kssd	sample_46	1.594365	147.00001499999996	0.020396000000000036	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.21093247419565003	0.30431123448450353	0.010198000000000018
kssd	sample_47	1.6754139999999984	144.00000799999998	0.008222000000000049	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23329037709657274	0.3365668701243417	0.004111000000000024
kssd	sample_48	1.4533249999999993	164.00001999999995	0.024587999999999985	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22394390058136462	0.3230827548060658	0.012293999999999992
kssd	sample_49	1.5009609999999987	153.00001299999997	0.009734000000000131	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2646122177823947	0.3817547343532912	0.004867000000000066
kssd	sample_5	1.6827880000000006	142.00000599999998	0.006371999999999893	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2868327858508272	0.4138122377113545	0.0031859999999999467
kssd	sample_50	1.6695030000000002	156.00001499999996	0.017440000000000008	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1864493988787455	0.2689896231390944	0.008720000000000002
kssd	sample_51	1.3832149999999994	168.00003199999992	0.00499600000000008	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20036314726266313	0.2890629189327492	0.0024980000000000406
kssd	sample_32	1.419684999999999	144.00002299999994	0.01626599999999999	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2412443356281379	0.34804200665326723	0.008132999999999994
kssd	sample_52	1.6573850000000017	147.00001699999996	0.018088000000000094	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20585495775702645	0.2969859266984691	0.009044000000000047
kssd	sample_31	1.622166000000001	153.99999100000002	0.0044899999999999185	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23891178785074482	0.3446768515421857	0.0022449999999999593
kssd	sample_3	1.6769450000000012	155.000005	0.010609999999999892	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2682771583297407	0.38704212590610015	0.005304999999999946
