tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_193	1.9587190000000005	127.00001499999999	0.02501500000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7220132445344026	0.4486120520439561	0.012507493746253135
kssd	sample_194	1.5958890000000014	172.00002499999994	0.03583600000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9266868054468144	0.5757828856195522	0.017918000000000003
kssd	sample_195	1.6839660000000005	152.00000599999998	0.03250200000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0445430726164113	0.6490111016688138	0.016250983749016255
kssd	sample_196	1.5265400000000011	137.00000899999998	0.03479899999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.936237889314686	0.5817173076895695	0.01739949130025433
kssd	sample_197	1.7022359999999996	158.00000899999998	0.02244999999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9215619615108477	0.5725986410479701	0.01122498877501122
kssd	sample_198	1.7831419999999982	157.000005	0.04880000000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9200856228936495	0.5716813402898654	0.02440000000000003
kssd	sample_199	1.7231639999999993	163.00001299999997	0.04143999999999989	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8641936824820714	0.5369537251518278	0.020720020720020663
kssd	sample_2	1.621995	152.00000999999997	0.02466299999999995	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0432117312372846	0.6481838927601377	0.01233149383425306
kssd	sample_20	1.6233090000000001	163.00001599999996	0.027758000000000026	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9584015516763771	0.5954883653926722	0.013879000000000013
kssd	sample_21	1.4643230000000016	142.00001899999995	0.015440000000000027	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.969641618831134	0.6024722117827187	0.007720000000000013
kssd	sample_22	1.6021640000000001	136.00002499999994	0.032662	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9479091000173285	0.5889690386277274	0.016331
kssd	sample_23	1.5074809999999976	152.00000899999998	0.025155999999999887	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9154635873401314	0.5688095081316881	0.012577987422012523
kssd	sample_24	1.432383000000002	139.00001299999997	0.01904000000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9802918071365169	0.6090895458364913	0.00952000000000003
kssd	sample_25	1.6608750000000003	125.00000399999999	0.04456700000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8894539143597213	0.5526487896724881	0.022283488858255585
kssd	sample_26	1.6927640000000008	161.00001399999996	0.03291699999999993	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.997723302595185	0.6199203429265792	0.01645850822925408
kssd	sample_27	1.625017	147.00002299999997	0.042257000000000086	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0473297859260684	0.650742584000706	0.021128489435755328
kssd	sample_28	1.6492119999999992	141.000002	0.015304999999999876	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.9193680637176649	0.6631838731385818	0.0076525038262518505
kssd	sample_29	1.4306750000000004	167.000002	0.03224600000000004	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9716001502272645	0.6036891157595664	0.016122983877016144
kssd	sample_30	1.5714180000000002	174.00000699999998	0.03468899999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9821790247092721	0.6102621400435589	0.01734450867225432
kssd	sample_54	1.717120000000002	126.00001999999998	0.04734300000000008	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0449440926830262	0.6492602694456611	0.023671511835755957
kssd	sample_55	1.4786770000000002	160.00002299999994	0.02692299999999992	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.011702102001451	0.6286058593408933	0.013461506730753326
kssd	sample_56	1.7622040000000008	153.00001899999995	0.060787000000000015	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9236328551997401	0.573885359642638	0.030393515196757603
kssd	sample_80	1.680133999999999	147.00001999999995	0.02911700000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9764213567438277	0.6066846997950336	0.014558492720753666
kssd	sample_81	1.636605999999999	143.00000799999998	0.030323999999999976	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7123636439786154	0.44261641811409963	0.015161999999999988
kssd	sample_82	1.565735000000001	136.00000899999998	0.038746000000000065	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8993260916123149	0.5587827182796892	0.019373000000000036
kssd	sample_83	1.7279169999999997	144.999997	0.034729	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9687641159844305	0.6019269886088863	0.017364508682254344
kssd	sample_84	1.8377270000000028	144.00003299999997	0.057876999999999894	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9507730459122049	0.5907485082629027	0.02893848553075718
kssd	sample_85	1.7561750000000007	149.00001899999995	0.026394999999999932	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9115704629740292	0.5663905739584435	0.013197493401253266
kssd	sample_86	1.6147030000000004	156.00000899999998	0.038714000000000054	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0331264753639813	0.6419175709620818	0.019357000000000027
kssd	sample_87	1.7424739999999996	148.00002199999994	0.05005700000000011	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9583001432286473	0.5954253567814383	0.02502851251425631
kssd	sample_88	1.6271750000000018	143.00001999999995	0.02584599999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8855716001641727	0.550236572235857	0.012922999999999978
kssd	sample_89	1.6972140000000018	138.99999	0.0479370000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0307767807304797	0.64045762360074	0.023968488015756042
kssd	sample_9	1.4265149999999993	129.00001799999995	0.02134800000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0926429485321265	0.6788972349232302	0.01067400000000001
kssd	sample_90	1.740382000000003	149.999995	0.03542400000000008	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9425312705932871	0.5856276053344679	0.01771200000000004
kssd	sample_91	1.8320439999999996	143.00002799999993	0.06661300000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9934072171714363	0.6172386082722605	0.033306483346758335
kssd	sample_92	1.7278230000000012	138.00001399999996	0.06257800000000004	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9910965959884739	0.6158029386107525	0.03128900000000001
kssd	sample_93	1.5383139999999977	158.00001099999997	0.026615000000000052	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.8770672556351297	0.6326702901154472	0.01330750665375335
kssd	sample_94	1.4757550000000015	148.00002199999994	0.024335999999999955	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9336895942020378	0.5801339629125137	0.012167999999999977
kssd	sample_95	1.456023000000001	131.000004	0.026857999999999927	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9544011385373644	0.5930027689567323	0.013428999999999964
kssd	sample_96	1.713557000000002	152.00002399999994	0.0344599999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9146924480947625	0.5683303723791304	0.01722999999999995
kssd	sample_97	1.7581250000000004	158.00000699999998	0.030641999999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.912103256969803	0.5667216174809414	0.015320999999999998
kssd	sample_98	1.7515040000000008	149.0000399999999	0.05331200000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.1036070639880402	0.6857096228825343	0.026656000000000016
kssd	sample_99	1.6327990000000008	171.00001899999995	0.03254100000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9510319440116998	0.5909093706966099	0.016270491864754082
kssd	sample_8	1.5924400000000016	155.000004	0.021567000000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9855647996641976	0.6123658403036112	0.0107835053917527
kssd	sample_79	1.7053709999999982	177.00002600000002	0.05317000000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0515348988507227	0.6533553675645618	0.02658500000000003
kssd	sample_78	1.5394540000000014	152.00002399999994	0.03555300000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9146038313204492	0.5682753116814616	0.01777649111175447
kssd	sample_77	1.5281199999999986	150.00002599999993	0.02115900000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9742978709615491	0.6053653038954633	0.010579505289752652
kssd	sample_57	1.6968179999999993	167.00002199999994	0.02196000000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0526289608578066	0.6540351465101375	0.010980000000000016
kssd	sample_58	1.5457280000000004	137.00002699999993	0.024107999999999973	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8686029209631922	0.5396933390549528	0.012053999999999988
kssd	sample_59	1.6872729999999976	153.00002399999994	0.05642000000000004	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0988540289919542	0.6827563961942816	0.02821000000000002
kssd	sample_6	1.4992480000000004	154.00002699999993	0.025416999999999957	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0353680593755548	0.6433103454172227	0.012708506354253156
kssd	sample_60	1.6477970000000015	174.00002899999993	0.030502999999999912	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0209914550488965	0.634377658908729	0.01525149237425377
kssd	sample_61	1.6919290000000013	157.00000599999998	0.029587000000000016	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8381532787029137	0.520773912573799	0.014793492603253706
kssd	sample_62	1.6386639999999992	161.00002399999994	0.02103299999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8405007261647812	0.5222324636889005	0.010516505258252618
kssd	sample_63	1.7596850000000002	164.00000799999998	0.03483999999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9546760437427477	0.5931735771645293	0.01741999999999997
kssd	sample_64	1.7534930000000009	159.999998	0.03590500000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8647598549452847	0.5373055078822079	0.01795250897625452
kssd	sample_65	1.682518000000002	162.00001999999995	0.03796899999999992	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9721779420933498	0.6040481180308697	0.018984509492254706
kssd	sample_19	1.5516580000000035	174.00001799999995	0.031006000000000068	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9234819543429573	0.5737915996686639	0.015502984497015536
kssd	sample_66	1.5411820000000018	149.00000699999998	0.008567000000000023	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8908079539273864	0.5534901017586543	0.004283502141751083
kssd	sample_68	1.6688699999999959	156.00000599999998	0.032185999999999965	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9342520455706241	0.5804834335968072	0.016092999999999982
kssd	sample_69	1.4642790000000008	136.00002399999994	0.02002000000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.1234836800021042	0.6980596587928993	0.010010000000000005
kssd	sample_7	1.666383	154.00001899999995	0.05235199999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0052017335310166	0.6245669533227026	0.026175999999999998
kssd	sample_70	1.6597760000000001	154.00001899999995	0.04257800000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9676872577896541	0.601257898992905	0.02128902128902132
kssd	sample_71	1.5321810000000013	139.00002499999994	0.026356999999999898	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9961875489494069	0.6189661255355798	0.013178493410753245
kssd	sample_72	1.688909000000002	173.999999	0.033124999999999884	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9818721976896002	0.61007149769737	0.016562508281254083
kssd	sample_73	1.596767000000002	160.99999000000003	0.027808000000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9307482348084162	0.5783063935661615	0.013904000000000001
kssd	sample_74	1.9148530000000001	159.000001	0.05039099999999989	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9284743399191745	0.5768935432339591	0.025195487402256245
kssd	sample_75	1.4694829999999994	144.00001299999997	0.022789999999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0815857982731978	0.6720270411906829	0.011394999999999999
kssd	sample_76	1.7035659999999988	150.00001399999996	0.025547000000000084	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8004697358046606	0.4973598109131386	0.012773506386753234
kssd	sample_67	1.7833620000000017	151.00002599999993	0.047659000000000035	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.044079826882981	0.6487232709113478	0.023829488085255975
kssd	sample_189	1.5871319999999995	157.00001499999996	0.035957000000000044	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0364816976890594	0.6440022878058671	0.017978508989254516
kssd	sample_53	1.6461210000000006	163.999999	0.03705599999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9947265745108506	0.6180583710784062	0.01852799999999998
kssd	sample_187	1.7918520000000013	150.00000599999998	0.03344600000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9688005046513408	0.6019495981588597	0.016723000000000012
kssd	sample_122	1.5999789999999987	146.00000899999998	0.04920900000000012	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0151849908537771	0.6307698998580318	0.02460448769775621
kssd	sample_123	1.674893	143.00001299999997	0.02878599999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9318348825080465	0.5789815657435007	0.014392999999999991
kssd	sample_124	1.6742080000000006	164.000002	0.04172799999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.967840548014251	0.6013531435645735	0.02086399999999999
kssd	sample_125	1.5629590000000002	141.00001899999995	0.012343000000000043	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8914698510561238	0.5539013615678235	0.006171503085751564
kssd	sample_126	1.5875949999999999	155.00001199999997	0.03565700000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9250758608936493	0.5747819494910322	0.017828508914254464
kssd	sample_127	1.7143879999999994	159.00000999999997	0.030708000000000134	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.965658839616365	0.5999975719199448	0.015354000000000067
kssd	sample_128	1.5856779999999995	146.00001999999995	0.04945100000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9528168791440892	0.5920184132502863	0.024725487637256207
kssd	sample_129	1.5033599999999996	150.000001	0.025437999999999926	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9963606071888025	0.6190736526654297	0.012718999999999963
kssd	sample_13	1.7150780000000005	148.0000339999999	0.05788600000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9727737619913054	0.6044183217481751	0.028943000000000003
kssd	sample_130	1.5397379999999994	155.00001499999996	0.03952700000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9224172451429016	0.5731300586475222	0.01976350988175495
kssd	sample_131	1.7031240000000014	178.00002899999993	0.05284499999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8751775088077148	0.5437783601630856	0.026422513211256594
kssd	sample_132	1.8179799999999984	164.00001499999996	0.06976499999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9946206728461362	0.6179925706744911	0.0348825174412587
kssd	sample_133	1.5604009999999995	125.00001199999997	0.025716000000000037	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8955990253011634	0.5564669617771505	0.012858000000000019
kssd	sample_134	1.5378910000000001	140.000002	0.023081999999999905	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0101442151549056	0.6276378898190438	0.011540999999999952
kssd	sample_135	1.5823139999999967	161.000001	0.03181000000000007	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0256337842142464	0.6372621001968859	0.015905000000000034
kssd	sample_136	1.5212279999999987	160.00001299999997	0.015181999999999987	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9749349460136801	0.6057611408812886	0.007590992409007584
kssd	sample_137	1.5544350000000013	152.00000599999998	0.0361620000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9483292119760679	0.5892300688641184	0.01808100000000005
kssd	sample_138	1.715346000000002	143.00000999999997	0.06502999999999995	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0095250844923729	0.6272532023093551	0.032514999999999974
kssd	sample_139	1.7515230000000015	159.00001899999995	0.05380400000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0521394142612353	0.653730974107593	0.026902000000000016
kssd	sample_14	1.4480439999999999	139.00000799999998	0.013675999999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9761686260684515	0.6065276693973874	0.006837999999999999
kssd	sample_140	1.8635460000000006	142.00001699999996	0.03758700000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0189570229942646	0.6331135952011983	0.018793490603254723
kssd	sample_120	1.7373419999999982	152.00001399999996	0.04905499999999991	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0614488020761925	0.6595152219763895	0.024527512263756088
kssd	sample_12	1.376232	136.00001399999996	0.009352999999999976	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9872407139692643	0.6134071444086773	0.004676502338251158
kssd	sample_119	1.8805779999999994	142.000002	0.07331599999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.08037530141321	0.6712749172033978	0.03665799999999999
kssd	sample_118	1.6854299999999989	159.00001799999995	0.04467499999999999	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.9578075208958545	0.6909120802613008	0.02233748883125558
kssd	sample_188	1.753237000000002	165.999998	0.011617999999999941	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8283528264989014	0.5146845492449644	0.0058089999999999704
kssd	sample_1	1.5240799999999985	153.00001799999995	0.028535000000000074	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9651773608042207	0.5996984123137094	0.014267507133753604
kssd	sample_10	1.690255000000001	144.00001899999995	0.06379999999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.1092967555556343	0.6892448270203498	0.031899999999999984
kssd	sample_100	1.6519630000000005	147.00000899999998	0.047539999999999936	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9004924585296561	0.5595074227919479	0.023769999999999968
kssd	sample_101	1.5932629999999999	159.00001599999996	0.04426100000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9893908092386929	0.6147430737122047	0.022130511065255536
kssd	sample_102	1.799737000000001	154.00001399999996	0.058588	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9048697071611281	0.5622271602839347	0.029294029294029297
kssd	sample_103	1.6909240000000005	153.00000799999998	0.050784999999999955	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0365612196370628	0.6440516975702258	0.025392487303756324
kssd	sample_104	1.6091230000000007	144.00000799999998	0.029567999999999973	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.0552110241452768	0.6556394726338866	0.014783999999999986
kssd	sample_105	1.7638470000000015	166.00001299999997	0.04496000000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9764066927220665	0.6066755885260322	0.022480000000000017
kssd	sample_106	1.3525260000000021	163.00001199999997	0.012125999999999991	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9712238688737619	0.6034553190094119	0.0060629999999999955
kssd	sample_141	1.6862460000000004	144.00002999999998	0.0265159999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.872938481653452	0.5423871743727146	0.01325799999999995
kssd	sample_107	1.6756950000000002	151.000003	0.04140699999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.845913463316341	0.5255955863727534	0.020703489648255163
kssd	sample_109	1.5733240000000017	152.00000599999998	0.04022699999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.978949308696869	0.6082554046563464	0.02011348994325501
kssd	sample_11	1.731721000000001	163.00001199999997	0.050517999999999966	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9903736640554149	0.6153537557454343	0.025258999999999983
kssd	sample_110	1.5742750000000003	150.99999200000002	0.02625599999999995	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9106453907128915	0.5658157942456066	0.013127999999999975
kssd	sample_111	1.4234120000000001	142.00001199999997	0.009873000000000019	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.062766219639833	0.6603337795320817	0.004936502468251243
kssd	sample_112	1.7147000000000037	160.000004	0.025882999999999975	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9736433512094077	0.6049586279080985	0.012941506470753223
kssd	sample_113	1.5998109999999992	144.999999	0.037157	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	1.1017476950254106	0.6845543319898166	0.01857849071075465
kssd	sample_114	1.6776980000000001	148.00001699999996	0.032417	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9222684313829506	0.5730375954597214	0.016208508104254053
kssd	sample_115	1.518023	146.00001399999996	0.042614999999999945	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9446005343167359	0.5869133111746635	0.021307489346255298
kssd	sample_116	1.7633950000000012	154.00001399999996	0.05489700000000011	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.941023703232776	0.5846909010671805	0.02744848627575692
