tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_84	1.3430159999999973	107.00002399999995	0.15199	0.9818181818181818	0.9310344827586207	0.9557522123893805	54.0	4.0	1.0	58.0	0.9152542372881356	3.8200519038710903	0.9407968278212631	0.07724348647184444
kssd	sample_85	1.254917000000001	124.00001999999995	0.11885799999999996	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.8611246843234213	0.9469256229870436	0.05954553060339084
kssd	sample_86	1.3926900000000029	124.00001699999997	0.166148	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.8328732290339937	0.9361384150223547	0.08434893413951886
kssd	sample_87	1.3100200000000009	131.00002599999993	0.10789999999999997	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.8533526686661044	0.9336629993510628	0.054299307444792354
kssd	sample_88	1.3595610000000002	115.00001299999997	0.13146899999999997	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.932937743204535	0.9529463730223471	0.06597832289224831
kssd	sample_89	1.339388999999999	115.00002299999994	0.146038	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.856069820217926	0.9456859374721871	0.07419129667882207
kssd	sample_9	1.288686000000004	118.00001799999995	0.13571100000000003	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.9056989376143885	0.9539253177789879	0.06852793031622799
kssd	sample_90	1.3091510000000075	150.00000999999997	0.09974099999999997	0.9649122807017544	0.9322033898305084	0.9482758620689654	55.0	4.0	2.0	59.0	0.9016393442622951	3.7869871901179124	0.9287436945006935	0.05002465096193921
kssd	sample_91	1.3625809999999992	118.00000499999997	0.096638	1.0	0.9491525423728814	0.9739130434782608	56.0	3.0	0.0	59.0	0.9491525423728814	3.76725706442857	0.9239049588763693	0.04857352527242751
kssd	sample_92	1.2486739999999958	122.00002599999996	0.10394300000000001	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.822111118456309	0.9297563595337722	0.05268594779507513
kssd	sample_93	1.3399569999999998	136.00002199999994	0.11411399999999997	0.9655172413793104	0.9333333333333333	0.9491525423728815	56.0	4.0	2.0	60.0	0.9032258064516129	3.8294789578967356	0.9353094004912924	0.05755212089606889
kssd	sample_94	1.3957020000000038	122.00000299999999	0.16856200000000007	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.9176753822356805	0.9568504366690288	0.08516406620245325
kssd	sample_95	1.2218300000000017	109.00000599999998	0.11305600000000002	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.8976376079486985	0.9481287280344481	0.05724696462877275
kssd	sample_96	1.3270839999999988	129.00002899999996	0.12887400000000004	0.9818181818181818	0.9310344827586207	0.9557522123893805	54.0	4.0	1.0	58.0	0.9152542372881356	3.81874820838119	0.9404757555918254	0.06549600490328114
kssd	sample_97	1.422539999999999	106.00002699999995	0.12478200000000009	1.0	0.95	0.9743589743589743	57.0	3.0	0.0	60.0	0.95	3.7865143612767986	0.9248157559122883	0.06331039353491404
kssd	sample_98	1.3013659999999998	119.00001799999997	0.11177800000000003	0.9649122807017544	0.9322033898305084	0.9482758620689654	55.0	4.0	2.0	59.0	0.9016393442622951	3.819899869872863	0.9368153995942032	0.05658304766262981
kssd	sample_99	1.3291239999999995	130.00001499999996	0.13928699999999997	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.9462029971970067	0.956160529081946	0.07009868581634845
kssd	sample_8	1.2516340000000024	132.00001499999996	0.11534600000000005	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.8297595631235595	0.9316168993897643	0.05777804047758828
kssd	sample_79	1.2621839999999998	127.00001699999997	0.14897699999999997	0.9661016949152542	0.9344262295081968	0.95	57.0	4.0	2.0	61.0	0.9047619047619048	3.9195328579164483	0.9534549070151679	0.07555951839346824
kssd	sample_78	1.340544000000003	124.00001499999998	0.13339800000000007	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.856773170937057	0.9381881561848034	0.06782585881840907
