tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_71	1.5321810000000013	139.00002499999994	0.12496999999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.300357699841342	0.8296786614579618	0.062484999999999985
kssd	sample_72	1.688909000000002	173.999999	0.14067799999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2087425374219105	0.796635476334774	0.07033899999999998
kssd	sample_73	1.596767000000002	160.99999000000003	0.22643499999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3372818150528545	0.8429962209341771	0.11321755660877827
kssd	sample_74	1.9148530000000001	159.000001	0.24479100000000004	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.4323152204762506	0.8772722766149581	0.12239531640702539
kssd	sample_75	1.4694829999999994	144.00001299999997	0.11766799999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3728081396923377	0.8558096340287756	0.05883394116605881
kssd	sample_76	1.7035659999999988	150.00001399999996	0.15861599999999995	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1946825367557015	0.7915644030257651	0.07930792069207929
kssd	sample_67	1.7833620000000017	151.00002599999993	0.15079	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.324293125723924	0.8383115415135534	0.07539499999999999
kssd	sample_189	1.5871319999999995	157.00001499999996	0.14592199999999994	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.219212573484652	0.8004117436111854	0.07296092703907293
kssd	sample_53	1.6461210000000006	163.999999	0.19706600000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2981746260303497	0.8288912840177084	0.09853290146709855
kssd	sample_187	1.7918520000000013	150.00000599999998	0.186762	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2796078256573993	0.8221947263119007	0.0933809066190934
kssd	sample_122	1.5999789999999987	146.00000899999998	0.225503	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3039241250639124	0.8309649774535376	0.1127514436242782
kssd	sample_123	1.674893	143.00001299999997	0.14551500000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.31951191481897	0.8365870841980478	0.07275760913641371
kssd	sample_124	1.6742080000000006	164.000002	0.19601999999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1937703261701107	0.7912353926037456	0.09801
kssd	sample_125	1.5629590000000002	141.00001899999995	0.22824800000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1887803527670684	0.7894356401330614	0.11412411412411415
kssd	sample_126	1.5875949999999999	155.00001199999997	0.18008600000000008	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.183867010318399	0.7876635264368402	0.09004309004309008
kssd	sample_127	1.7143879999999994	159.00000999999997	0.18010400000000001	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2719752071779515	0.8194418411045765	0.09005209005209007
kssd	sample_128	1.5856779999999995	146.00001999999995	0.221339	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.334806875147459	0.842103575052174	0.1106695553347777
kssd	sample_129	1.5033599999999996	150.000001	0.11973300000000003	0.9333333333333333	0.9333333333333333	0.9333333333333333	14.0	1.0	1.0	15.0	0.875	2.262309788266183	0.8354017172005876	0.05986652993326499
kssd	sample_13	1.7150780000000005	148.0000339999999	0.21254900000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2989824329953277	0.8291826387933008	0.10627455313727659
